ID,FileName,ProcessedDate,EIN,OrganizationName,Website,FormationYear,Organization501c3,LegalDomicileState,MailingAddress,MailingCity,MailingState,MailingZIP,PhysicalAddress,PhysicalCity,PhysicalState,PhysicalZIP,PrincipalOfficerName,BusinessOfficerName,BusinessOfficerTitle,BusinessOfficerPhone,SigningOfficerFirstName,SigningOfficerLastName,PreparerName,PreparerPhone,PreparerFirmName,PreparerFirmAddress,PreparerFirmCity,PreparerFirmState,PreparerFirmZIP,MissionDescription,ActivityDescription,GrossReceipts,TotalRevenue,TotalExpenses,NetIncome,TotalAssets,TotalEmployees,ContributionsReceived,ProgramServiceRevenue,InvestmentIncome,SalariesAndBenefits,HasFundraisingActivities,HasProfessionalFundraising,FundraisingGrossIncome,FundraisingDirectExpenses,NetFundraisingIncome,Event1Name,Event1GrossReceipts,Event1CharitableContributions,Event1GrossRevenue,Event1RentCosts,Event1FoodBeverage,Event1OtherExpenses,Event1NetIncome,Event2Name,Event2GrossReceipts,Event2CharitableContributions,Event2GrossRevenue,Event2RentCosts,Event2FoodBeverage,Event2OtherExpenses,Event2NetIncome,OtherEventCount,TotalEventGrossReceipts,TotalEventGrossRevenue,TotalEventRentCosts,TotalEventFoodBeverage,TotalEventOtherExpenses,TotalEventDirectExpenses,TotalEventNetIncome,HasGala,HasAuction,HasBall,HasDinner,HasBenefit,HasTournament,HasGolf,HasAnnual,HasFundraiser,HasEvent,HasShow,HasRun,HasArt,HasAwards,HasConcert,HasFestival,HasRaffle,HasGamingActivities,GamingGrossRevenue,GamingNetIncome,ProspectScore,ProspectTier,TerritoryManager,ContactStatus,LastContactDate,NextFollowUpDate,ProspectNotes,EstimatedValue,TaxYear,TaxPeriodEnd,ReturnTimestamp,Event1Keyword,Event2Keyword,PrimaryEventType,WebsiteRaw,,,,,,
662,201900109349200965_public.xml,NULL,382784673,Spartan Aquatic Club,spartanaquaticclub.com,NULL,X,NULL,41766 Sycamore Drive,Novi,MI,48375,41766 Sycamore Drive,Novi,MI,48375,NULL,Renee Pall,Treasurer,NULL,NULL,NULL,Teresa Dennis CPA,8884347791,Integrated CPA Group,44444 Mound Road 200,Sterling Heights,MI,48314,NULL,NULL,182868,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,NULL,NULL,NULL,NULL,NULL,NULL,2017,8/31/2018,47:34.0,NULL,NULL,NULL,www.spartanaquaticclub.com,,,,,,
663,201900109349200970_public.xml,NULL,510176810,WICHITA ROWING ASSOCIATION,wichitarowing.org,NULL,X,NULL,151 N PINECREST,WICHITA,KS,67208,151 N PINECREST,WICHITA,KS,67208,NULL,JANET WOLLMANN,Treasurer,NULL,NULL,NULL,BRADLEY D HANNEMAN CPA,3168321123,Hanneman CPA PA,3455 N Amidon Ave,Wichita,KS,672044147,NULL,NULL,96763,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,NULL,NULL,NULL,NULL,NULL,NULL,2017,5/31/2018,29:38.0,NULL,NULL,NULL,WWW.WICHITAROWING.ORG,,,,,,
667,201900109349200990_public.xml,NULL,260158489,THE LONE STAR CURLING CLUB,lonestarcurlingclub.org,NULL,X,NULL,PO BOX 660181,AUSTIN,TX,78766,PO BOX 660181,AUSTIN,TX,78766,NULL,LANDON RUSSELL,TREASURER,5127846235,NULL,NULL,PETER L ALLMAN CPA,5125023077,Allman & Associates Inc,9600 Great Hills Trail Suite 150W,Austin,TX,78759,NULL,NULL,96231,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,NULL,NULL,NULL,NULL,NULL,NULL,2017,8/31/2018,56:06.0,NULL,NULL,NULL,http:,,www.lonestarcurlingclub.org,,,,
668,201900109349200995_public.xml,NULL,912106510,NAMI EASTSIDE,nami-eastside.org,NULL,X,NULL,16225 NE 87th St Suite A-9,REDMOND,WA,98052,16225 NE 87th St Suite A-9,REDMOND,WA,98052,NULL,CLARK GRAVES,PRESIDENT,4258856264,NULL,NULL,Mary Soper,2082874777,Easy Office dba Jitasa,1750 W Front Street Suite 200,Boise,ID,83702,NULL,NULL,158203,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,975,NULL,NULL,ANNUAL BREAKFAST,14223,13248,975,0,0,6636,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14223,975,0,0,6636,6636,-5661,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,NULL,NULL,NULL,NULL,NULL,NULL,2017,12/31/2017,24:50.0,BREAKFAST,NULL,BREAKFAST,www.nami-eastside.org,,,,,,
670,201900109349201005_public.xml,NULL,710200788,ARKANSAS NURSES ASSOCIATION,arna.org,NULL,NULL,NULL,3340 AMERICAN AVE,JEFFERSON CITY,MO,65109,3340 AMERICAN AVE,JEFFERSON CITY,MO,65109,NULL,MICHELLE HARP,Vice President,NULL,NULL,NULL,BOBBIE J REDMON CPA,5736350227,Evers & Company CPAs LLC,520 Dix Road,Jefferson City,MO,65109,NULL,NULL,153247,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,NULL,NULL,NULL,NULL,NULL,NULL,2017,6/30/2018,08:02.0,NULL,NULL,NULL,www.arna.org,,,,,,
671,201900109349201010_public.xml,NULL,510153263,YONKERS YACHT CLUB,yonkersyachtclub.info,NULL,NULL,NULL,PO BOX 1318,YONKERS,NY,10703,PO BOX 1318,YONKERS,NY,10703,NULL,Michael O'Boy,Treasurer,NULL,NULL,NULL,Frank A Pellegrino,9143455888,Pellegrino Saccomani & Wells LLP,722 Commerce Street,Thornwood,NY,10594,NULL,NULL,89918,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,NULL,NULL,NULL,NULL,NULL,NULL,2017,12/31/2017,48:02.0,NULL,NULL,NULL,yonkersyachtclub.info,,,,,,
675,201900109349201030_public.xml,NULL,650118726,THE PHINEAS CORPORATION,sunrisegroup.org,NULL,X,NULL,9040 SUNSET DRIVE,MIAMI,FL,33173,9040 SUNSET DRIVE,MIAMI,FL,33173,NULL,GERALDINE TUCKER,SECRETARY,3055969040,NULL,NULL,NORMAN B NEAL CPA,3058199555,MOORE STEPHENS LOVELACE PA,701 BRICKELL AVENUE SUITE 550,MIAMI,FL,33131,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,NULL,NULL,NULL,NULL,NULL,NULL,2017,6/30/2018,25:09.0,NULL,NULL,NULL,WWW.SUNRISEGROUP.ORG,,,,,,
677,201900109349201040_public.xml,NULL,237001468,The Choral Art Society of NJ Inc,casofnj.org,NULL,X,NULL,67 Walnut Ave Ste 203,Clark,NJ,7066,67 Walnut Ave Ste 203,Clark,NJ,7066,NULL,Ulf Dolling,Treasurer,NULL,NULL,NULL,Paul A Kleespies CPA CGMA,8484673990,Kleespies Horwitz & Associates LLC CPAs,67 Walnut Ave Ste 203,Clark,NJ,7066,NULL,NULL,48116,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,5526,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,NULL,NULL,NULL,NULL,NULL,NULL,2017,6/30/2018,04:50.0,NULL,NULL,NULL,www.casofnj.org,,,,,,
679,201900109349201100_public.xml,NULL,41988960,CMEA The Employers Association,the-cmea.com,NULL,NULL,NULL,182 Turnpike Road Suite 227,Westborough,MA,1581,182 Turnpike Road Suite 227,Westborough,MA,1581,NULL,David O'Donnell,President,NULL,NULL,NULL,DAVID E GRIFFIN CPA MST,5087528160,Griffin & Company PC,1 Cabot Rd Suite 260,Hudson,MA,1749,NULL,NULL,137282,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,NULL,NULL,NULL,NULL,NULL,NULL,2016,12/31/2016,48:25.0,NULL,NULL,NULL,www.the-cmea.com,,,,,,
680,201900109349201105_public.xml,NULL,941623336,PINEBROOK HOMEOWNERS ASSOCIATION,pinebrookhoa.com,NULL,NULL,NULL,PO BOX 718,ARNOLD,CA,95223,PO BOX 718,ARNOLD,CA,95223,NULL,DALE PILGERAM,President,NULL,NULL,NULL,DANIEL J AYALA CPA,2097364631,Tribble & Ayala CPAs Inc,571 Stanislaus A PO Box 400,Angels Camp,CA,95222,NULL,NULL,100768,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,NULL,NULL,NULL,NULL,NULL,NULL,2017,8/31/2018,04:08.0,NULL,NULL,NULL,PINEBROOKHOA.COM,,,,,,
683,201900109349201155_public.xml,NULL,631260698,ALABAMA SCHOOL OF ALCOHOL & OTHER,asadsonline.com,NULL,X,NULL,3792 COUNTY RD 703,CULLMAN,AL,35055,3792 COUNTY RD 703,CULLMAN,AL,35055,NULL,RODERICK CHAMBERS,TREASURER,2565952219,NULL,NULL,C BRADLEY MATHEWS CPA,2059952720,POYTHRESS HUGHETT & MATHEWS LLC,2100 PROVIDENCE PARK SUITE 100,BIRMINGHAM,AL,352427711,NULL,NULL,165790,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,NULL,NULL,NULL,NULL,NULL,NULL,2017,9/30/2018,40:00.0,NULL,NULL,NULL,WWW.ASADSONLINE.COM,,,,,,
685,201900109349201165_public.xml,NULL,880190695,NEVADA ASSN OF NURSE ANETHETISTS,nvana.org,NULL,X,NULL,PO BOX 1060,SPRINGVILLE,UT,84663,PO BOX 1060,SPRINGVILLE,UT,84663,NULL,STEVEN SERTICH CRNA,PRESIDENT,NULL,NULL,NULL,MARK A STRONG,8014895015,STRONG & STRONG LC,PO BOX 128,SPRINGVILLE,UT,846630128,NULL,NULL,48870,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,NULL,NULL,NULL,NULL,NULL,NULL,2017,8/31/2018,20:52.0,NULL,NULL,NULL,NVANA.ORG,,,,,,
687,201900109349201175_public.xml,NULL,237144783,Veterans of Foreign Wars Post 7041,vfw7041.com,NULL,NULL,NULL,960 Postal Way Box 297,Vista,CA,92085,960 Postal Way Box 297,Vista,CA,92085,NULL,Eric Motier,Quartermaster,NULL,NULL,NULL,David G Barr CPA,7607237724,Pathway Consulting Group,1595 S Mission Rd,Fallbrook,CA,92028,NULL,NULL,62305,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,NULL,NULL,NULL,NULL,NULL,NULL,2017,6/30/2018,42:37.0,NULL,NULL,NULL,www.vfw7041.com,,,,,,
689,201900109349201205_public.xml,NULL,822646426,BIBLE2SCHOOL,bible2school.com,NULL,X,NULL,1653 LITITZ PIKE NO 131,LANCASTER,PA,17601,1653 LITITZ PIKE NO 131,LANCASTER,PA,17601,NULL,KORI PENNYPACKER,EXECUTIVE DIRECTOR,7175751147,NULL,NULL,BRIAN GROFF,7175692900,TROUT EBERSOLE & GROFF LLP,1705 OREGON PIKE,LANCASTER,PA,17601,NULL,NULL,156386,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,55164,NULL,NULL,CELEBRATION EVENT,55164,NULL,55164,NULL,NULL,21738,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,55164,55164,NULL,NULL,21738,21738,33426,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,NULL,NULL,NULL,NULL,NULL,NULL,2017,6/30/2018,45:32.0,CELEBRATION,NULL,CELEBRATION,BIBLE2SCHOOL.COM,,,,,,
690,201900109349201210_public.xml,NULL,870410145,UTAH ASSOCIATION OF SCHOOL,uasbo.org,NULL,NULL,NULL,9063 NORTH FLINT WAY,PARK CITY,UT,84098,9063 NORTH FLINT WAY,PARK CITY,UT,84098,NULL,BURKE JOLLEY,EXECUTIVE DIRECTOR,8015092820,NULL,NULL,M PAUL WINWARD CPA,8012256900,SQUIRE & COMPANY PC,1329 SOUTH 800 EAST,OREM,UT,840977737,NULL,NULL,71271,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,NULL,NULL,NULL,NULL,NULL,NULL,2018,12/31/2018,59:29.0,NULL,NULL,NULL,WWW.UASBO.ORG,,,,,,
692,201900109349201220_public.xml,NULL,43199417,LOWELL YOUTH SOCCER ASSOCIATION,lowellsoccer.com,NULL,X,NULL,PO BOX 2034,LOWELL,MA,1851,PO BOX 2034,LOWELL,MA,1851,NULL,JASON MONAHAN,PRESIDENT,9789573926,NULL,NULL,RICHARD D LOISELLE CPA,9786492204,LOISELLE & ASSOCIATES PC,1 BRIDGEVIEW CIRCLE,TYNGSBORO,MA,1879,NULL,NULL,100009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,NULL,NULL,NULL,NULL,NULL,NULL,2017,8/31/2018,47:38.0,NULL,NULL,NULL,WWW.LOWELLSOCCER.COM,,,,,,
693,201900109349201250_public.xml,NULL,320387470,OPRF ALLIANCE SC,oprfalliancesoccer.com,NULL,X,NULL,817 NORTH HARVEY,OAK PARK,IL,60302,817 NORTH HARVEY,OAK PARK,IL,60302,NULL,REGINA RIPLEY,PRESIDENT,7088601927,NULL,NULL,JOHN HEDGEMAN,8009158857,HEDGEMANCPA LLC,715 LAKE ST STE 416,OAK PARK,IL,603011413,NULL,NULL,97916,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,NULL,NULL,NULL,NULL,NULL,NULL,2017,6/30/2018,11:04.0,NULL,NULL,NULL,WWW.OPRFALLIANCESOCCER.COM,,,,,,
695,201900109349201260_public.xml,NULL,200071884,NEW CREATIONS MINISTRIES INC,newcreationspm.org,NULL,X,NULL,2660 HORIZON DRIVE STE 205,GRAND RAPIDS,MI,49546,2660 HORIZON DRIVE STE 205,GRAND RAPIDS,MI,49546,NULL,JOHN BULT,SECRETARY,TREASURER,6164755787,NULL,NULL,CAROLYN VAN ALLEN,6165545800,MONROE SWEERIS & TROMP PLC,6617 CROSSING DRIVE STE 100,GRAND RAPIDS,MI,49508,NULL,NULL,101022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,NULL,NULL,NULL,NULL,NULL,NULL,2017,8/31/2018,54:40.0,NULL,NULL,NULL,NEWCREATIONSPM.ORG,,,,,
697,201900109349201300_public.xml,NULL,272071955,Two Rivers Fish Derby Inc,trkiwanis.org,NULL,X,NULL,PO Box 34,Two Rivers,WI,54241,PO Box 34,Two Rivers,WI,54241,NULL,Nancy Richter,Treasurer,9207932638,NULL,NULL,Kenneth Beine,9207554078,Excalibur LLC,1624 State Highway 147 W,Mishicot,WI,54228,NULL,NULL,48979,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,48979,NULL,NULL,Fish Derby,43149,NULL,43149,6209,4042,11422,NULL,Ad Booklet,5830,NULL,5830,NULL,NULL,3539,NULL,NULL,48979,48979,6209,4042,14961,43867,5112,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,NULL,NULL,NULL,NULL,NULL,NULL,2017,9/30/2018,11:55.0,NULL,NULL,NULL,http:,,trkiwanis.org,Fish_Derby,fish_der,,
699,201900109349201310_public.xml,NULL,43011000,Southern New England,snecg.org,NULL,NULL,NULL,PO Box 50717,New Bedford,MA,2745,PO Box 50717,New Bedford,MA,2745,NULL,Jennifer Benoit,Vice President,NULL,NULL,NULL,Adam M Domow CPA,9789731607,Adam M Domow CPA,5 Autumn Lane,Chelmsford,MA,1824,NULL,NULL,23217,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,7822,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,NULL,NULL,NULL,NULL,NULL,NULL,2017,8/31/2018,07:45.0,NULL,NULL,NULL,www.snecg.org,,,,,,
703,201900109349201405_public.xml,NULL,300587517,YOUTH ON A MISSION OF INDIAN RIVER INC,youthonamissionverobeach.com,NULL,X,NULL,1830 COMMERCE AVE,VERO BEACH,FL,32960,1830 COMMERCE AVE,VERO BEACH,FL,32960,NULL,WILLIAM SCHLITT,PRESIDENT,7725622856,NULL,NULL,WILLIAM F SCHLITT,7722312100,OFFUTT BARTON SCHLITT LLC,570 BEACHLAND BLVD,VERO BEACH,FL,32963,NULL,NULL,34221,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,11470,NULL,NULL,FEBRUARY 5K,11470,NULL,11470,NULL,NULL,2995,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11470,11470,NULL,NULL,2995,2995,8475,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,NULL,NULL,NULL,NULL,NULL,NULL,2017,8/31/2018,25:50.0,RUN,NULL,RUN,WWW.YOUTHONAMISSIONVEROBEACH.COM,,,,,,
704,201900109349201410_public.xml,NULL,822639078,SW Compliance and Safety Training,swcsafety.com,NULL,X,NULL,820 S Valley View Blvd 110,Las Vegas,NV,89107,820 S Valley View Blvd 110,Las Vegas,NV,89107,NULL,Diane Krause-Hale,President,7028974906,NULL,NULL,Marianne R Reeves CPA,7029332213,Gerety & Associates CPAs,6817 S Eastern Ave Suite 101,Las Vegas,NV,89119,NULL,NULL,81598,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,NULL,NULL,NULL,NULL,NULL,NULL,2017,8/31/2018,08:06.0,NULL,NULL,NULL,swcsafety.com,,,,,,
712,201900109349300025_public.xml,NULL,113149139,Woodhaven District Management,woohavenbid.org,1993,X,NY,84-01 Jamaica Avenue,Woodhaven,NY,11421,97-13 Jamaica Avenue,Woodhaven,NY,11421,Frank Castelli,Frank Castelli,Chairman,NULL,NULL,NULL,A Lyle Bauer,7186765845,Cipriani & Bauer CPAs,1444 86th St,Brooklyn,NY,11228,"TO PROMOTE THE ECONOMIC GROWTH AND WELL BEING OF THE PEOPLE AND BUSINESSES IN THE WOODHAVEN AREA ALONG WITH PEOPLE VISITING THE NEIGHBORHOOD BY PROVIDING SUPPLEMENTAL SERVICES TO THE COMMUNITY. THESE SERVICES INCLUDE SANITATION, SECURITY, HOLIDAY LIGHTS","DECORATIONS, GRAFFITI REMOVAL, BEAUTIFICATION PROJECTS, AND OTHER SERVICES AND ACTIVITIES WHICH FOSTER SAFETY, CRIME REDUCTION, IMPROVED TRAFFIC FLOW AND CLEANLINESS TO CREATE A WELCOMING ENVIRONMENT FOR RESIDENTS, BUSINESSES, SHOPPERS AND VISITORS.","TO PROMOTE THE ECONOMIC GROWTH AND WELL BEING OF THE PEOPLE AND BUSINESSES IN THE WOODHAVEN AREA ALONG WITH PEOPLE VISITING THE NEIGHBORHOOD BY PROVIDING SUPPLEMENTAL SERVICES TO THE COMMUNITY. THESE SERVICES INCLUDE SANITATION, SECURITY, HOLIDAY LIGHTS","DECORATIONS, GRAFFITI REMOVAL, BEAUTIFICATION PROJECTS, AND OTHER SERVICES AND ACTIVITIES WHICH FOSTER SAFETY, CRIME REDUCTION, IMPROVED TRAFFIC FLOW AND CLEANLINESS TO CREATE A WELCOMING ENVIRONMENT FOR RESIDENTS, BUSINESSES, SHOPPERS AND VISITORS.",275612,275612,213689,61923,10361,0,500,275000,112,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,NULL,NULL,NULL,NULL,NULL,NULL,2017,6/30/2018,52:47.0,NULL,NULL,NULL,www.woohavenbid.org,,,,
